Time,Driver,DriverNumber,Team,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Position,AirTemp,TrackTemp,Rainfall,Humidity,WindSpeed,WindDirection,TrackLenght,NumTurns,NumLaps,RaceDistance,Traction,AsphaltGrip,AsphaltAbrasion,TrackEvolution,TyreStress,Braking,LateralLoad,Downforce,Soft,Medium,Hard,Location,Country,Year
0 days 01:10:38.635000,MAG,20,Haas F1 Team,96.968,5.0,1.0,36.372,30.75,29.846,HARD,7.0,False,9.0,25.6,28.2,False,58.0,3.5,348,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:12:15.478000,MAG,20,Haas F1 Team,96.843,6.0,1.0,36.046,30.661,30.136,HARD,8.0,False,9.0,25.6,28.2,False,59.0,2.2,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:13:52.186000,MAG,20,Haas F1 Team,96.708,7.0,1.0,35.81,30.691,30.207,HARD,9.0,False,9.0,25.5,28.5,False,59.0,2.4,161,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:15:28.667000,MAG,20,Haas F1 Team,96.481,8.0,1.0,36.092,30.662,29.727,HARD,10.0,False,9.0,25.5,28.6,False,60.0,1.8,340,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:17:05.973000,MAG,20,Haas F1 Team,97.306,9.0,1.0,36.932,30.749,29.625,HARD,11.0,False,9.0,25.5,28.4,False,61.0,2.9,342,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:18:42.716000,MAG,20,Haas F1 Team,96.743,10.0,1.0,36.288,30.665,29.79,HARD,12.0,False,9.0,25.5,28.3,False,61.0,2.2,314,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:20:20.416000,MAG,20,Haas F1 Team,97.7,11.0,1.0,36.674,30.925,30.101,HARD,13.0,False,9.0,25.5,28.4,False,60.0,1.2,334,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:21:57.445000,MAG,20,Haas F1 Team,97.029,12.0,1.0,36.09,30.827,30.112,HARD,14.0,False,9.0,25.5,28.5,False,60.0,1.8,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:23:34.145000,MAG,20,Haas F1 Team,96.7,13.0,1.0,35.927,30.723,30.05,HARD,15.0,False,9.0,25.5,28.4,False,59.0,1.6,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:25:10.712000,MAG,20,Haas F1 Team,96.567,14.0,1.0,35.821,30.634,30.112,HARD,16.0,False,9.0,25.5,28.3,False,59.0,2.2,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:26:46.815000,MAG,20,Haas F1 Team,96.103,15.0,1.0,35.638,30.532,29.933,HARD,17.0,False,9.0,25.6,28.2,False,59.0,2.0,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:40:34.524000,MAG,20,Haas F1 Team,97.631,21.0,1.0,37.193,30.496,29.942,HARD,23.0,False,6.0,25.4,28.2,False,60.0,1.8,132,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:42:10.163000,MAG,20,Haas F1 Team,95.639,22.0,1.0,35.508,30.391,29.74,HARD,24.0,False,6.0,25.4,27.8,False,60.0,1.6,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:43:45.905000,MAG,20,Haas F1 Team,95.742,23.0,1.0,35.325,30.339,30.078,HARD,25.0,False,7.0,25.4,27.7,False,60.0,1.6,148,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:45:21.298000,MAG,20,Haas F1 Team,95.393,24.0,1.0,35.387,30.198,29.808,HARD,26.0,False,6.0,25.4,28.1,False,59.0,2.2,341,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:46:57.048000,MAG,20,Haas F1 Team,95.75,25.0,1.0,36.344,30.08,29.326,HARD,27.0,False,7.0,25.5,27.8,False,59.0,2.0,336,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:48:32.557000,MAG,20,Haas F1 Team,95.509,26.0,1.0,35.459,30.326,29.724,HARD,28.0,False,7.0,25.4,27.8,False,59.0,2.2,288,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:50:07.353000,MAG,20,Haas F1 Team,94.796,27.0,1.0,35.061,30.136,29.599,HARD,29.0,False,7.0,25.4,27.8,False,59.0,1.7,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:51:42.190000,MAG,20,Haas F1 Team,94.837,28.0,1.0,35.086,30.113,29.638,HARD,30.0,False,7.0,25.5,27.8,False,59.0,2.5,16,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:53:17.026000,MAG,20,Haas F1 Team,94.836,29.0,1.0,35.016,30.077,29.743,HARD,31.0,False,7.0,25.5,27.8,False,59.0,2.2,328,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:54:51.598000,MAG,20,Haas F1 Team,94.572,30.0,1.0,34.882,30.11,29.58,HARD,32.0,False,7.0,25.5,27.8,False,59.0,1.7,311,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:56:26.060000,MAG,20,Haas F1 Team,94.462,31.0,1.0,34.886,29.926,29.65,HARD,33.0,False,7.0,25.5,27.8,False,58.0,1.2,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:58:00.629000,MAG,20,Haas F1 Team,94.569,32.0,1.0,34.781,30.103,29.685,HARD,34.0,False,7.0,25.5,27.9,False,57.0,2.7,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:59:34.773000,MAG,20,Haas F1 Team,94.144,33.0,1.0,34.562,29.954,29.628,HARD,35.0,False,7.0,25.5,27.7,False,57.0,2.9,349,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:01:09.607000,MAG,20,Haas F1 Team,94.834,34.0,1.0,35.25,29.992,29.592,HARD,36.0,False,7.0,25.4,27.6,False,57.0,1.8,311,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:02:44.773000,MAG,20,Haas F1 Team,95.166,35.0,1.0,36.038,29.937,29.191,HARD,37.0,False,8.0,25.5,27.7,False,57.0,2.7,33,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:04:18.967000,MAG,20,Haas F1 Team,94.194,36.0,1.0,34.561,30.039,29.594,HARD,38.0,False,7.0,25.5,27.6,False,57.0,1.7,342,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:13:52.320000,MAG,20,Haas F1 Team,93.188,41.0,2.0,34.179,29.797,29.212,MEDIUM,6.0,False,10.0,25.4,27.5,False,57.0,1.7,349,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:15:26.247000,MAG,20,Haas F1 Team,93.927,42.0,2.0,34.494,29.783,29.65,MEDIUM,7.0,False,10.0,25.3,27.4,False,57.0,2.4,351,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:16:59.485000,MAG,20,Haas F1 Team,93.238,43.0,2.0,34.447,29.632,29.159,MEDIUM,8.0,False,9.0,25.3,27.4,False,56.0,1.6,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:18:32.660000,MAG,20,Haas F1 Team,93.175,44.0,2.0,34.243,29.703,29.229,MEDIUM,9.0,False,9.0,25.4,27.4,False,57.0,2.0,20,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:20:05.770000,MAG,20,Haas F1 Team,93.11,45.0,2.0,34.286,29.632,29.192,MEDIUM,10.0,False,9.0,25.4,27.4,False,56.0,4.0,324,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:21:39.222000,MAG,20,Haas F1 Team,93.452,46.0,2.0,34.373,29.735,29.344,MEDIUM,11.0,False,9.0,25.3,27.3,False,57.0,1.8,320,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:23:12.190000,MAG,20,Haas F1 Team,92.968,47.0,2.0,34.091,29.662,29.215,MEDIUM,12.0,False,9.0,25.3,27.3,False,56.0,1.1,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:05:49.157000,NOR,4,McLaren,98.03,2.0,1.0,37.052,30.954,30.024,MEDIUM,2.0,True,10.0,25.4,28.6,False,58.0,3.5,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:07:26.237000,NOR,4,McLaren,97.08,3.0,1.0,36.404,30.725,29.951,MEDIUM,3.0,True,10.0,25.4,28.5,False,58.0,3.5,352,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:09:04.563000,NOR,4,McLaren,98.326,4.0,1.0,36.779,31.029,30.518,MEDIUM,4.0,True,11.0,25.5,28.5,False,58.0,3.4,356,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:10:42.875000,NOR,4,McLaren,98.312,5.0,1.0,37.38,30.832,30.1,MEDIUM,5.0,True,11.0,25.6,28.2,False,58.0,3.5,348,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:12:19.792000,NOR,4,McLaren,96.917,6.0,1.0,36.407,30.525,29.985,MEDIUM,6.0,True,11.0,25.6,28.2,False,59.0,2.2,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:13:56.691000,NOR,4,McLaren,96.899,7.0,1.0,36.243,30.556,30.1,MEDIUM,7.0,True,11.0,25.5,28.5,False,59.0,2.4,161,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:15:33.911000,NOR,4,McLaren,97.22,8.0,1.0,36.29,30.769,30.161,MEDIUM,8.0,True,11.0,25.5,28.6,False,60.0,1.8,340,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:17:11.080000,NOR,4,McLaren,97.169,9.0,1.0,36.291,30.812,30.066,MEDIUM,9.0,True,11.0,25.5,28.4,False,61.0,2.9,342,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:18:48.135000,NOR,4,McLaren,97.055,10.0,1.0,36.24,30.684,30.131,MEDIUM,10.0,True,11.0,25.5,28.3,False,61.0,2.2,314,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:20:25.885000,NOR,4,McLaren,97.75,11.0,1.0,36.591,30.689,30.47,MEDIUM,11.0,True,12.0,25.5,28.4,False,60.0,1.2,334,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:22:03.151000,NOR,4,McLaren,97.266,12.0,1.0,36.494,30.676,30.096,MEDIUM,12.0,True,12.0,25.5,28.5,False,60.0,1.8,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:23:40.421000,NOR,4,McLaren,97.27,13.0,1.0,36.195,30.846,30.229,MEDIUM,13.0,True,12.0,25.5,28.4,False,59.0,1.6,25,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:25:17.497000,NOR,4,McLaren,97.076,14.0,1.0,36.02,30.788,30.268,MEDIUM,14.0,True,12.0,25.5,28.3,False,59.0,2.2,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:26:54.612000,NOR,4,McLaren,97.115,15.0,1.0,36.112,30.806,30.197,MEDIUM,15.0,True,12.0,25.6,28.2,False,59.0,2.0,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:40:38.648000,NOR,4,McLaren,98.619,21.0,2.0,37.341,31.096,30.182,HARD,5.0,True,13.0,25.4,28.2,False,60.0,1.8,132,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:42:15.851000,NOR,4,McLaren,97.203,22.0,2.0,36.436,30.851,29.916,HARD,6.0,True,13.0,25.4,27.8,False,60.0,1.6,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:43:51.800000,NOR,4,McLaren,95.949,23.0,2.0,36.312,30.208,29.429,HARD,7.0,True,13.0,25.4,27.7,False,60.0,1.6,148,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:45:27.881000,NOR,4,McLaren,96.081,24.0,2.0,36.125,30.311,29.645,HARD,8.0,True,13.0,25.4,28.1,False,59.0,2.2,341,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:47:04.147000,NOR,4,McLaren,96.266,25.0,2.0,36.367,30.4,29.499,HARD,9.0,True,13.0,25.5,27.8,False,59.0,2.0,336,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:48:40.439000,NOR,4,McLaren,96.292,26.0,2.0,36.731,30.158,29.403,HARD,10.0,True,13.0,25.4,27.8,False,60.0,1.8,11,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:50:16.045000,NOR,4,McLaren,95.606,27.0,2.0,35.851,30.134,29.621,HARD,11.0,True,13.0,25.4,27.8,False,59.0,1.7,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:51:51.338000,NOR,4,McLaren,95.293,28.0,2.0,35.412,30.197,29.684,HARD,12.0,True,12.0,25.5,27.8,False,59.0,2.5,16,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:53:26.490000,NOR,4,McLaren,95.152,29.0,2.0,35.295,30.12,29.737,HARD,13.0,True,12.0,25.5,27.8,False,59.0,2.2,328,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:55:01.400000,NOR,4,McLaren,94.91,30.0,2.0,35.15,30.052,29.708,HARD,14.0,True,12.0,25.5,27.8,False,59.0,1.7,311,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:56:36.308000,NOR,4,McLaren,94.908,31.0,2.0,35.103,30.102,29.703,HARD,15.0,True,12.0,25.5,27.8,False,58.0,1.2,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:58:11.029000,NOR,4,McLaren,94.721,32.0,2.0,35.082,30.009,29.63,HARD,16.0,True,12.0,25.5,27.9,False,57.0,2.7,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:59:45.369000,NOR,4,McLaren,94.34,33.0,2.0,34.905,29.975,29.46,HARD,17.0,True,12.0,25.5,27.4,False,58.0,2.0,294,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:01:19.602000,NOR,4,McLaren,94.233,34.0,2.0,34.859,29.901,29.473,HARD,18.0,True,12.0,25.4,27.6,False,57.0,1.8,311,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:02:53.648000,NOR,4,McLaren,94.046,35.0,2.0,34.929,29.981,29.136,HARD,19.0,True,12.0,25.5,27.7,False,57.0,2.7,33,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:04:28.022000,NOR,4,McLaren,94.374,36.0,2.0,34.748,30.046,29.58,HARD,20.0,True,9.0,25.5,27.6,False,57.0,1.7,342,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:13:41.013000,NOR,4,McLaren,93.635,41.0,2.0,34.484,29.851,29.3,HARD,25.0,True,7.0,25.4,27.5,False,57.0,1.7,349,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:15:14.260000,NOR,4,McLaren,93.247,42.0,2.0,34.253,29.653,29.341,HARD,26.0,True,7.0,25.3,27.4,False,57.0,2.4,351,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:16:47.286000,NOR,4,McLaren,93.026,43.0,2.0,34.204,29.557,29.265,HARD,27.0,True,7.0,25.3,27.4,False,56.0,1.6,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:18:20.581000,NOR,4,McLaren,93.295,44.0,2.0,34.447,29.637,29.211,HARD,28.0,True,7.0,25.4,27.4,False,57.0,2.0,20,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:19:53.532000,NOR,4,McLaren,92.951,45.0,2.0,34.246,29.578,29.127,HARD,29.0,True,7.0,25.4,27.4,False,56.0,4.0,324,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:21:26.285000,NOR,4,McLaren,92.753,46.0,2.0,34.234,29.479,29.04,HARD,30.0,True,7.0,25.4,27.3,False,57.0,2.5,325,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 02:22:59.529000,NOR,4,McLaren,93.244,47.0,2.0,34.519,29.526,29.199,HARD,31.0,True,7.0,25.3,27.3,False,56.0,1.1,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:05:44.170000,OCO,31,Alpine,96.476,2.0,1.0,35.729,30.667,30.08,MEDIUM,2.0,True,5.0,25.4,28.6,False,58.0,3.5,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:07:21.476000,OCO,31,Alpine,97.306,3.0,1.0,35.83,30.812,30.664,MEDIUM,3.0,True,6.0,25.4,28.5,False,58.0,3.5,352,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:08:58.851000,OCO,31,Alpine,97.375,4.0,1.0,36.732,30.718,29.925,MEDIUM,4.0,True,6.0,25.5,28.5,False,58.0,3.4,356,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:10:35.007000,OCO,31,Alpine,96.156,5.0,1.0,35.668,30.634,29.854,MEDIUM,5.0,True,6.0,25.5,28.5,False,58.0,3.5,320,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:12:11.210000,OCO,31,Alpine,96.203,6.0,1.0,35.924,30.558,29.721,MEDIUM,6.0,True,6.0,25.6,28.2,False,59.0,2.2,338,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:13:49.467000,OCO,31,Alpine,98.257,7.0,1.0,37.409,30.61,30.238,MEDIUM,7.0,True,7.0,25.5,28.5,False,59.0,2.4,161,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:15:27.886000,OCO,31,Alpine,98.419,8.0,1.0,35.689,32.386,30.344,MEDIUM,8.0,True,7.0,25.5,28.6,False,60.0,1.8,340,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:17:04.631000,OCO,31,Alpine,96.745,9.0,1.0,36.346,30.615,29.784,MEDIUM,9.0,True,7.0,25.5,28.4,False,61.0,2.9,342,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:18:41.009000,OCO,31,Alpine,96.378,10.0,1.0,35.969,30.561,29.848,MEDIUM,10.0,True,7.0,25.5,28.3,False,61.0,2.2,314,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:20:17.413000,OCO,31,Alpine,96.404,11.0,1.0,35.937,30.64,29.827,MEDIUM,11.0,True,7.0,25.5,28.4,False,60.0,1.2,334,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:21:53.929000,OCO,31,Alpine,96.516,12.0,1.0,35.924,30.733,29.859,MEDIUM,12.0,True,7.0,25.5,28.5,False,60.0,1.8,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:23:31.032000,OCO,31,Alpine,97.103,13.0,1.0,36.023,30.914,30.166,MEDIUM,13.0,True,7.0,25.5,28.4,False,59.0,1.6,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:25:08.534000,OCO,31,Alpine,97.502,14.0,1.0,36.312,30.985,30.205,MEDIUM,14.0,True,8.0,25.5,28.3,False,59.0,2.2,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:26:45.791000,OCO,31,Alpine,97.257,15.0,1.0,35.981,31.011,30.265,MEDIUM,15.0,True,8.0,25.6,28.2,False,59.0,2.0,343,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:40:37.412000,OCO,31,Alpine,98.207,21.0,2.0,37.095,31.013,30.099,HARD,5.0,True,11.0,25.4,28.2,False,60.0,1.8,132,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:42:14.511000,OCO,31,Alpine,97.099,22.0,2.0,36.384,30.783,29.932,HARD,6.0,True,11.0,25.4,27.8,False,60.0,1.6,319,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:43:50.184000,OCO,31,Alpine,95.673,23.0,2.0,35.87,30.459,29.344,HARD,7.0,True,11.0,25.4,27.7,False,60.0,1.6,148,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:45:26.605000,OCO,31,Alpine,96.421,24.0,2.0,36.133,30.441,29.847,HARD,8.0,True,11.0,25.4,28.1,False,59.0,2.2,341,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:47:01.837000,OCO,31,Alpine,95.232,25.0,2.0,35.267,30.312,29.653,HARD,9.0,True,10.0,25.5,27.8,False,59.0,2.0,336,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:48:37.017000,OCO,31,Alpine,95.18,26.0,2.0,35.374,30.214,29.592,HARD,10.0,True,10.0,25.4,27.8,False,60.0,1.8,11,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:50:12.309000,OCO,31,Alpine,95.292,27.0,2.0,35.262,30.301,29.729,HARD,11.0,True,10.0,25.4,27.8,False,59.0,1.7,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:51:47.418000,OCO,31,Alpine,95.109,28.0,2.0,35.211,30.256,29.642,HARD,12.0,True,10.0,25.5,27.8,False,59.0,2.5,16,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:53:22.234000,OCO,31,Alpine,94.816,29.0,2.0,35.139,30.143,29.534,HARD,13.0,True,10.0,25.5,27.8,False,59.0,2.2,328,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:54:57.001000,OCO,31,Alpine,94.767,30.0,2.0,35.087,30.214,29.466,HARD,14.0,True,10.0,25.5,27.8,False,59.0,1.7,311,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:56:31.552000,OCO,31,Alpine,94.551,31.0,2.0,34.935,30.164,29.452,HARD,15.0,True,10.0,25.5,27.8,False,58.0,1.2,344,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:58:05.742000,OCO,31,Alpine,94.19,32.0,2.0,34.72,30.06,29.41,HARD,16.0,True,10.0,25.5,27.9,False,57.0,2.7,329,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
0 days 01:59:40.078000,OCO,31,Alpine,94.336,33.0,2.0,34.735,30.183,29.418,HARD,17.0,True,10.0,25.5,27.4,False,58.0,2.0,294,6.174,27,50,308.45,2,4,2,4,3,3,4,2,C5,C4,C3,Jeddah,Saudi Arabia,2022
